"","V1"
"1",0.500666557782426
"2",0.519833773787881
"3",0.496650274008177
"4",0.546716749005825
"5",0.512092657393633
"6",0.493063685241587
"7",0.524197642536529
"8",0.508225062213894
"9",0.495726752036084
"10",0.549209566945906
"11",0.573056578732626
"12",0.513275970496571
"13",0.547437103545182
"14",0.520843762751002
"15",0.522378418221458
"16",0.510893904941784
"17",0.524380243827689
"18",0.488625474360881
"19",0.486630386327389
"20",0.500193602649701
"21",0.52313254859228
"22",0.496018692569157
"23",0.520308407791007
"24",0.515225666558686
"25",0.480143115393116
"26",0.551987759336789
"27",0.497537638586001
"28",0.532876825744996
"29",0.49370951257625
"30",0.524262690792608
"31",0.49730127769874
"32",0.495603778583109
"33",0.582287584677996
"34",0.491996811889589
"35",0.518492801784947
"36",0.535236643277063
"37",0.537074525344217
"38",0.524775458518204
"39",0.54278451028018
"40",0.538374549414077
"41",0.542040690490979
"42",0.51343692455454
"43",0.528373822309706
"44",0.517957010909893
"45",0.518745681221649
"46",0.494058065842596
"47",0.5446250084716
"48",0.481722008637753
"49",0.5057325307161
"50",0.531782206646151
"51",0.535478356030337
"52",0.517594259015978
"53",0.502323766387766
"54",0.500938655162484
"55",0.495142933207266
"56",0.516800357754052
"57",0.551038919929938
"58",0.509452683403376
"59",0.508768759270614
"60",0.508019264622598
"61",0.506672084239007
"62",0.496340447594187
"63",0.52752045766332
"64",0.553088339358919
"65",0.526995514637652
"66",0.516537704156479
"67",0.528954676890949
"68",0.51159997591373
"69",0.523035621914089
"70",0.517741617919866
"71",0.513999501840339
"72",0.509240211985312
"73",0.523693274186735
"74",0.540383786959976
"75",0.53243860650549
"76",0.533618850700778
"77",0.522915008187682
"78",0.545505682496557
"79",0.514476845957901
"80",0.535993055813246
"81",0.513141923226985
"82",0.515297741160895
"83",0.510118930734421
"84",0.567744025636221
"85",0.537643170624091
"86",0.519630140173928
"87",0.514037876096688
"88",0.483072984788489
"89",0.522664566447693
"90",0.494781583828498
"91",0.493451753313298
"92",0.497538395173029
"93",0.508425660898955
"94",0.529195894316397
"95",0.514570682939251
"96",0.51384133254033
"97",0.515127917667358
"98",0.480154935683293
"99",0.526072982362246
"100",0.511414565385495
"101",0.52781990622356
"102",0.484210806391516
"103",0.551255036562847
"104",0.525682229936292
"105",0.526375160761765
"106",0.505474108865278
"107",0.533684508559957
"108",0.535940490106791
"109",0.573036640015183
"110",0.510222597377468
"111",0.527140448340952
"112",0.478237521916134
"113",0.475814807638922
"114",0.498742526155904
"115",0.491159042450094
"116",0.551081283318328
"117",0.503835921092257
"118",0.499372112013662
"119",0.526963645790715
"120",0.526221086794487
"121",0.514152808333758
"122",0.518983960816835
"123",0.505990834455904
"124",0.561847784394409
"125",0.51597491779977
"126",0.534809145123275
"127",0.523978635215274
"128",0.542514325156943
"129",0.493137063408153
"130",0.524859160627324
"131",0.490577119515721
"132",0.561756041223812
"133",0.511490330499815
"134",0.556368252714594
"135",0.524031337593946
"136",0.488644698040695
"137",0.512274332828597
"138",0.500734078784388
"139",0.535229516100661
"140",0.511888718769546
"141",0.530408092402052
"142",0.532689612583359
"143",0.514516238302052
"144",0.506101662741121
"145",0.48649373613977
"146",0.493796311537366
"147",0.541034016880846
"148",0.503746435889364
"149",0.545779068089433
"150",0.543326044480924
"151",0.552158455935669
"152",0.525191003242131
"153",0.528255939531694
"154",0.515888346475319
"155",0.516163403442056
"156",0.529366540763931
"157",0.47234140801997
"158",0.547224258495677
"159",0.522111882777128
"160",0.480465180051273
"161",0.506813385675364
"162",0.53574495628526
"163",0.535137618467362
"164",0.519789705969102
"165",0.496488786690731
"166",0.500787025299854
"167",0.528177548044408
"168",0.501503185706977
"169",0.525546753786301
"170",0.505234981951401
"171",0.480736185240258
"172",0.500546930764794
"173",0.538444880898781
"174",0.545580625759273
"175",0.519610205040893
"176",0.507838049619559
"177",0.490861338690547
"178",0.506456385459121
"179",0.518069373184132
"180",0.525161593796949
"181",0.557671589815394
"182",0.498998542531428
"183",0.535443786388412
"184",0.520820045071466
"185",0.532858341480453
"186",0.499602569510106
"187",0.530543804398121
"188",0.524183640828493
"189",0.511134892548681
"190",0.554091716766756
"191",0.538154526506954
"192",0.508016374068479
"193",0.546351669054671
"194",0.484435851581958
"195",0.519767675963193
"196",0.511826950136776
"197",0.521602675192964
"198",0.518811461213708
"199",0.491715195231151
"200",0.509515129033447
"201",0.532919623159986
"202",0.508929335963682
"203",0.514690710347544
"204",0.524525995207882
"205",0.527559774902349
"206",0.530004055218951
"207",0.540957047968007
"208",0.530572033543534
"209",0.526983639647225
"210",0.495060722959476
"211",0.510998977583429
"212",0.521944592813862
"213",0.535489770665263
"214",0.537194990695364
"215",0.507300829806978
"216",0.511886409498142
"217",0.52589108948082
"218",0.500878745680566
"219",0.539158511352287
"220",0.522765807509658
"221",0.509836712973629
"222",0.511223690858321
"223",0.495823057505157
"224",0.550565399612237
"225",0.527219442749683
"226",0.510226760237156
"227",0.513638145358237
"228",0.520503812690461
"229",0.506020452060189
"230",0.515255426930461
"231",0.502339047144475
"232",0.503053073872362
"233",0.486999926606936
"234",0.539044386217205
"235",0.530816160776643
"236",0.521781131377403
"237",0.506672218838839
"238",0.51827966806905
"239",0.519309865982319
"240",0.531297174615119
"241",0.492345082619836
"242",0.510743742364223
"243",0.517003792628797
"244",0.525508973006616
"245",0.525150295360552
"246",0.523177763376907
"247",0.52249745665965
"248",0.543069830366503
"249",0.513775911849384
"250",0.556629086483843
"251",0.503435589153377
"252",0.513859746607135
"253",0.561957042571667
"254",0.486298479808584
"255",0.555046760204544
"256",0.524378566087431
"257",0.519108396371263
"258",0.511458068463663
"259",0.54029031047335
"260",0.492930655941643
"261",0.512212372808737
"262",0.503854510011666
"263",0.502420326276814
"264",0.516401785148674
"265",0.525390060004519
"266",0.53435496472927
"267",0.526141393788384
"268",0.521341816081238
"269",0.53068595403087
"270",0.516409099056181
"271",0.518451187489077
"272",0.521191699088199
"273",0.520293811313786
"274",0.547740177474195
"275",0.529406138427494
"276",0.508424370346961
"277",0.540022404231646
"278",0.511883738630822
"279",0.513846592732189
"280",0.500678509948293
"281",0.531017724478481
"282",0.52629719763423
"283",0.527933280240966
"284",0.546822339557838
"285",0.524288475023856
"286",0.529486168482779
"287",0.531525359815673
"288",0.512797811207065
"289",0.498781388009283
"290",0.502423795382587
"291",0.540383277196269
"292",0.518229360022119
"293",0.52832527562554
"294",0.543807352883618
"295",0.531221345010852
"296",0.509049976097486
"297",0.508546160468452
"298",0.52554240194438
"299",0.502743023616362
"300",0.502974095859078
"301",0.528141544160142
"302",0.496423465801017
"303",0.519119972347716
"304",0.494691762973021
"305",0.52610941795637
"306",0.554353694536148
"307",0.509243739851846
"308",0.531350526393264
"309",0.525835552515883
"310",0.539232562656439
"311",0.52299919011123
"312",0.494770644118694
"313",0.512466364664108
"314",0.522829557364118
"315",0.54619075417972
"316",0.548032218876418
"317",0.487507256663711
"318",0.53454364041988
"319",0.525105287837953
"320",0.516748692123801
"321",0.512594161598678
"322",0.546681871541603
"323",0.541691282410909
"324",0.550987810625146
"325",0.529143794619879
"326",0.503593750515814
"327",0.524999224209947
"328",0.49142368088015
"329",0.528965629829853
"330",0.569988914098169
"331",0.493827100028978
"332",0.508916184847928
"333",0.51246793559748
"334",0.536413090404181
"335",0.55352273245574
"336",0.511225415870106
"337",0.581705755025328
"338",0.510110521107063
"339",0.485967831359802
"340",0.542161375136693
"341",0.499297962096805
"342",0.519489715133295
"343",0.511501867005496
"344",0.505380228294199
"345",0.517612058292623
"346",0.522191169777729
"347",0.518788671598642
"348",0.500608042416287
"349",0.552922235873454
"350",0.47566551435585
"351",0.529776095801843
"352",0.554955221454489
"353",0.510669238193863
"354",0.52589356825019
"355",0.535742804921986
"356",0.525402207598078
"357",0.518347742380623
"358",0.496608710768695
"359",0.531538725375377
"360",0.509337781460165
"361",0.526035636269379
"362",0.516974545422609
"363",0.526394236587466
"364",0.524757238069481
"365",0.505114930606988
"366",0.526506944465093
"367",0.522408310806262
"368",0.50952107271444
"369",0.52853982985632
"370",0.519326750399268
"371",0.504002584838445
"372",0.495264417637465
"373",0.492775760695149
"374",0.505274980043185
"375",0.521184631532953
"376",0.546340665201974
"377",0.488745745106877
"378",0.529470670678628
"379",0.523644898969175
"380",0.529496020425061
"381",0.508520462400011
"382",0.545545940939073
"383",0.501923612008326
"384",0.534984175524548
"385",0.493921643700227
"386",0.537889715415975
"387",0.499910370058978
"388",0.551197040586185
"389",0.489150152240334
"390",0.491754328483982
"391",0.494614391832202
"392",0.512986703194399
"393",0.476933559969431
"394",0.523101480354535
"395",0.527494071244167
"396",0.523781682806875
"397",0.524453610011129
"398",0.509861449903502
"399",0.507317292409308
"400",0.521632868522739
"401",0.541595505649587
"402",0.53691452269825
"403",0.553426227465966
"404",0.492916951952239
"405",0.538454491861954
"406",0.548171238240995
"407",0.515531324626936
"408",0.561325457946798
"409",0.549779052138183
"410",0.555003023251401
"411",0.505050735226324
"412",0.499008845247689
"413",0.524851359722399
"414",0.510063599294975
"415",0.541373033114229
"416",0.48653668888672
"417",0.531958853342465
"418",0.503533506354036
"419",0.513039703416323
"420",0.514811906759548
"421",0.49243057409939
"422",0.532261891012198
"423",0.545149832792108
"424",0.544569780503233
"425",0.546208917980146
"426",0.533105759846057
"427",0.487679740639244
"428",0.559787208803465
"429",0.513862162453099
"430",0.530467772945969
"431",0.480583536764826
"432",0.499661287620319
"433",0.547371478188394
"434",0.523424088017731
"435",0.525510810272535
"436",0.513325616873496
"437",0.488364522576708
"438",0.524417536952168
"439",0.532771324816454
"440",0.537719384874365
"441",0.51629965759668
"442",0.515620151430226
"443",0.529781640909227
"444",0.545098590329324
"445",0.539710102409199
"446",0.539006975313375
"447",0.520542571946848
"448",0.52859194647711
"449",0.495195391263967
"450",0.521041811753023
"451",0.515006660079539
"452",0.508329186259746
"453",0.493393963359189
"454",0.527147258653531
"455",0.545530704394459
"456",0.524481024566861
"457",0.486676942938061
"458",0.515608307199295
"459",0.534222967713196
"460",0.536540949454104
"461",0.530623203877662
"462",0.529309256051025
"463",0.534588884224693
"464",0.513478095644858
"465",0.476041889565421
"466",0.502647166550645
"467",0.524215134430001
"468",0.53612044813169
"469",0.500777586340202
"470",0.52204456095817
"471",0.493781468171829
"472",0.505911310558085
"473",0.521306649331817
"474",0.534489076945684
"475",0.529976468431792
"476",0.524733058452402
"477",0.501436943186813
"478",0.533929665725882
"479",0.52130690274303
"480",0.527631129932448
"481",0.497504483900633
"482",0.546603788873672
"483",0.532466246211384
"484",0.536507654064262
"485",0.517361158295924
"486",0.531214111466803
"487",0.519568402913914
"488",0.559347104678431
"489",0.511099567915208
"490",0.5342480447852
"491",0.526369253111319
"492",0.508972682193003
"493",0.538565309585474
"494",0.531568108810661
"495",0.530883965672706
"496",0.5390529708881
"497",0.553372518752134
"498",0.526443933738124
"499",0.540846698009884
"500",0.52618260488926
"501",0.527008909679111
"502",0.541344840931616
"503",0.549330408596875
"504",0.545030663850109
"505",0.553191623335544
"506",0.534147409210718
"507",0.504573630788323
"508",0.535397387038927
"509",0.515546065905697
"510",0.521909461516889
"511",0.511301143863762
"512",0.479573956263753
"513",0.532072772632875
"514",0.544770626019943
"515",0.54161797735641
"516",0.528495182833253
"517",0.53572249011009
"518",0.533097753505343
"519",0.510949429542409
"520",0.526005845714086
"521",0.515385868591101
"522",0.515071959991851
"523",0.505018962951205
"524",0.526627369953101
"525",0.571129679294838
"526",0.549906737742891
"527",0.525984984021302
"528",0.529070084669471
"529",0.517472109862516
"530",0.54930406815111
"531",0.508175249097516
"532",0.511796751088065
"533",0.521952105503708
"534",0.505131866330919
"535",0.536846445887491
"536",0.527948219012062
"537",0.525720563531378
"538",0.52405371967204
"539",0.518634658365789
"540",0.537461272920394
"541",0.534574554188719
"542",0.555098978290308
"543",0.525698209884399
"544",0.540033789164168
"545",0.497027513237898
"546",0.511412229048061
"547",0.542589446477583
"548",0.524882445201593
"549",0.517258410009036
"550",0.500822712416183
"551",0.510215768694
"552",0.498996231303504
"553",0.507162641076494
"554",0.528534382541669
"555",0.530559471608627
"556",0.491985686835117
"557",0.54635383563278
"558",0.516058618278367
"559",0.528955307466634
"560",0.483480703788603
"561",0.548084054530222
"562",0.509798733455104
"563",0.524842316846127
"564",0.538049271786246
"565",0.486538346390598
"566",0.554122259349813
"567",0.547717625003749
"568",0.516493886816225
"569",0.481255323270415
"570",0.50856758023824
"571",0.472470606486704
"572",0.486827740464723
"573",0.503950199095897
"574",0.512842002329628
"575",0.51286071230261
"576",0.495598219697318
"577",0.505630810319881
"578",0.521053781952784
"579",0.519074546402609
"580",0.519554176355786
"581",0.552967712300938
"582",0.523378023819259
"583",0.50815989670963
"584",0.513465348116086
"585",0.514980383604589
"586",0.513815743078031
"587",0.504602021458025
"588",0.502412572165941
"589",0.512678118712172
"590",0.532249912426784
"591",0.527181408992673
"592",0.519401189082717
"593",0.491900032939794
"594",0.540716995710294
"595",0.480610041981762
"596",0.542286363441897
"597",0.520352727503493
"598",0.49229619935411
"599",0.555280777901091
"600",0.543728955454317
"601",0.509492359485145
"602",0.514196808788286
"603",0.479381912122104
"604",0.506304678545932
"605",0.522360166288234
"606",0.550311074032585
"607",0.516536001445665
"608",0.525688438037329
"609",0.552451813194924
"610",0.498417269760217
"611",0.512974341980108
"612",0.503428109228603
"613",0.524718309386534
"614",0.580148975229446
"615",0.523244324904595
"616",0.500667343075913
"617",0.491687525220134
"618",0.496039616519873
"619",0.531556273925346
"620",0.514213980236509
"621",0.522051252033812
"622",0.506349058883111
"623",0.502264085429337
