"","V1","V2"
"144",0.499351691822191,0.0175620229735833
"145",0.478686965017436,0.0149023230156016
"146",0.495557697914665,0.0188476412199951
"147",0.531572466996808,0.0165122883528902
"148",0.500828322686954,0.0162770982372943
"149",0.520979383935588,0.0233963507365703
"150",0.537289690559455,0.0189187000956092
"151",0.563498034006042,0.0284732241193135
"152",0.521262418933557,0.0173817847139528
"153",0.502356244018462,0.0155502382893819
"154",0.497235495643657,0.0163465103731582
"155",0.505174263045709,0.0144051043353931
"156",0.523805678535408,0.0199885212323254
"157",0.463569314691429,0.0146024302923105
"158",0.542627964267021,0.0200249374327304
"159",0.51839901642249,0.0209030784907289
"160",0.474046489632513,0.0142862349493739
"161",0.498801073345045,0.0168690975868803
"162",0.534643051211549,0.0170512646578319
"163",0.529370660405469,0.0186379891841362
"164",0.516038945617877,0.0193163621978452
"165",0.488363986371201,0.01715933891407
"166",0.488829538587571,0.0168946195389205
"167",0.506183080854841,0.0172443714752293
"168",0.498333867360216,0.015061732368255
"169",0.519816558528082,0.0153275577563595
"170",0.487377648377815,0.0195732215445128
"171",0.479874517718962,0.016150919559501
"172",0.482785402581232,0.0160163080792209
"173",0.531731179220827,0.0167261753693162
"174",0.535876005218213,0.0163471589868799
"175",0.515018612178963,0.0190664324848872
"176",0.501449290264973,0.0153858587821048
"177",0.484118317871089,0.0145977841009615
"178",0.499960249961876,0.013725190334455
"179",0.514003939839281,0.0201926133044889
"180",0.508520408228405,0.0165666760481713
"181",0.554237063751926,0.0220500837962191
"182",0.489110601646342,0.014474518495838
"183",0.525624492315453,0.0151649184872826
"184",0.510113234835779,0.0146570312629667
"185",0.518463164040474,0.0192701965433502
"186",0.503400702549117,0.0264405519452803
"187",0.530013088284339,0.0168408729104687
"188",0.529474804045799,0.0252916470871888
"189",0.49144904420328,0.0167173263184775
"190",0.54545598901336,0.0172266117387611
"191",0.524022496558037,0.023596744640276
"192",0.496046564045116,0.0178786946191338
"193",0.547876581018367,0.0193497928992868
"194",0.4772589182385,0.016199738936071
"195",0.508922235098211,0.0146227139559647
"196",0.500396733422292,0.0144123001697233
"197",0.509801792079525,0.0178581196843103
"198",0.524449830611133,0.0184673916989212
"199",0.484809460433724,0.0146650908543606
"200",0.50661801983635,0.0210861299387507
"201",0.525087152516851,0.0168051677384086
"202",0.505841915188091,0.0189099433178182
"203",0.516348491015947,0.0170064776472909
"204",0.513386144171372,0.0207575682619662
"205",0.513259698832797,0.0137803895153857
"206",0.52290890278284,0.0167249827146725
"207",0.531529525818975,0.0162005832583464
"208",0.512957063138721,0.0206822714377896
"209",0.527925662006098,0.034588486376602
"210",0.500050077797414,0.0227647122936822
"211",0.508939905339111,0.0187435474232311
"212",0.520644626304373,0.0201443207372634
"213",0.527230415124237,0.0163960364134326
"214",0.527179201928564,0.0173243408950533
"215",0.496114398557437,0.0175647987382165
"216",0.50925810481899,0.0168840593657907
"217",0.520172538157603,0.0208647627058368
"218",0.490950370424345,0.0193561615047471
"219",0.540678076590339,0.0194130256356037
"220",0.515865984604161,0.0147264078544259
"221",0.504435849965906,0.0145604887409768
"222",0.502063770033171,0.0203231146969945
"223",0.487501626764964,0.0158732407432425
"224",0.544416866570516,0.0192875957926857
"225",0.512499504127479,0.0136346961640388
"226",0.508062962761815,0.0200617659077133
"227",0.502444529525225,0.0157157556633573
"228",0.521080669183805,0.0191986232612518
"229",0.494371947566541,0.017886509055085
"230",0.508026915573844,0.0172711844582967
"231",0.500813592996814,0.0165043614518119
"232",0.500304842363109,0.01687930772854
"233",0.481020636268652,0.0159378392468323
"234",0.527663749244111,0.0176368233675449
"235",0.535196126396688,0.0226735618745868
"236",0.509594789166758,0.0173907953200857
"237",0.508109975729947,0.01855524161651
"238",0.507974932898093,0.0176945581582544
"239",0.508755759577659,0.0175091621945543
"240",0.522989056656136,0.0177350356049507
"241",0.483915809925185,0.0181802637536836
"242",0.503541405284748,0.0158170916995276
"243",0.510095705146923,0.0172852581407345
"244",0.526768750809262,0.0159189425398495
"245",0.529642501294289,0.0207671531831443
"246",0.508366153993042,0.0181498949605952
"247",0.513901359611123,0.017731960097874
"248",0.550472813984535,0.0310866672971558
"249",0.516455978724071,0.0141883988068567
"250",0.575763812912232,0.0212369095230739
"251",0.489003952749073,0.0170369614759788
"252",0.511020141642989,0.0160649458512681
"253",0.557161019752167,0.0233674934482515
"254",0.488419250653602,0.0161610073506471
"255",0.542977058301807,0.0165649529087414
"256",0.532667450910408,0.0225595870461785
"257",0.52149190656363,0.0163230363362705
"258",0.495830145075457,0.0154448362092007
"259",0.525733934943214,0.0173021877454476
"260",0.484822070138723,0.0181068695583768
"261",0.512421166751203,0.0282608663764942
"262",0.494819173928319,0.0160332767242387
"263",0.500107380604728,0.0187506911235275
"264",0.511785660932229,0.0185612906317715
"265",0.513185724671597,0.015464498128546
"266",0.521133977247699,0.0178582866900656
"267",0.509015037485546,0.0197857689922945
"268",0.508469403506272,0.0163674776421951
"269",0.522754365050821,0.0190076476867927
"270",0.506121701328156,0.0172581124662783
"271",0.512062215470069,0.0185230457928282
"272",0.513604225907822,0.0168709953025908
"273",0.509980273458906,0.0176129251035275
"274",0.534314074237264,0.0178560434690989
"275",0.515375663732753,0.0176930754767502
"276",0.489382719978206,0.0195889654750074
"277",0.539935689992155,0.017725984878498
"278",0.494842837788187,0.0165317068591994
"279",0.510681871225432,0.0160962603181903
"280",0.489728068753767,0.0133623984540863
"281",0.52244620348823,0.0163743415120574
"282",0.511665229487809,0.0191877289581693
"283",0.524050451000808,0.0163206354404451
"284",0.5427040254885,0.0195668171165653
"285",0.000271689588160506,0.523157331316356
"286",0.519658551041585,0.0159268357793311
"287",0.527063374392422,0.0180320902405317
"288",0.501653938093534,0.017854080047385
"289",0.492833341458421,0.0145035468063354
"290",0.496987910110484,0.0171611993835349
"291",0.53867790874545,0.0190933365401571
"292",0.516761407659228,0.0165731542871916
"293",0.522028544195358,0.0154347579277125
"294",0.524385702854355,0.0202208283323119
"295",0.524183069329281,0.0170623933344587
"296",0.509731350888977,0.0172574714309575
"297",0.497394483556342,0.0140259343533152
"298",0.501719792595825,0.0216283529197719
"299",0.495627878984727,0.0168180224369341
"300",0.501563801279216,0.0167498310522168
"301",0.514944291756903,0.0199995587796411
"302",0.498912410056833,0.0165388767954153
"303",0.514648845834887,0.0181068990115833
"304",0.492844597551044,0.0169381437785736
"305",0.518338170966815,0.0172541850224564
"306",0.54460712980715,0.0164499837605891
"307",0.502404483738292,0.0138842761079771
"308",0.522622739880915,0.0176038284366039
"309",0.519199339892995,0.0161751323442266
"310",0.529261297329311,0.0196755782249816
"311",0.515868766524735,0.023471762474094
"312",0.495051378423644,0.0158379847996123
"313",0.510948849484391,0.0142765526630748
"314",0.512285428861901,0.0148910475478046
"315",0.529359612182659,0.019988443188739
"316",0.542979742792767,0.0216543805603727
"317",0.482066540965415,0.0184806091696984
"318",0.525587169573224,0.0190462604038999
"319",0.521490423678556,0.0153407372234612
"320",0.510906119087335,0.0178502841710165
"321",0.500240353602205,0.0193340763251125
"322",0.542080022302168,0.0163647595088537
"323",0.541351572086037,0.0159116433774683
"324",0.551391747301702,0.0254276303985921
"325",0.514389739650914,0.0237986472095183
"326",0.500873286228866,0.0189399835273839
"327",0.515981478239278,0.0186836850667561
"328",0.492077559515032,0.0165256698190003
"329",0.513374523092299,0.0188825413917299
"330",0.571637658417007,0.0182747311709016
"331",0.484148772567747,0.0164209086347548
"332",0.497715769946928,0.0167987770487704
"333",0.502114408989912,0.0155443576538181
"334",0.524751188751039,0.0154501362128188
"335",0.54471989470941,0.0164898569025563
"336",0.492405407698316,0.0166104397037645
"337",0.574748097432518,0.0196438956291135
"338",0.508307416722763,0.0182555165430533
"339",0.488803325851736,0.0134152053239663
"340",0.537054147655314,0.0191243486118503
"341",0.501565688840628,0.0160580924180539
"342",0.514501195711489,0.016433958337059
"343",0.501511423235445,0.0151137015432232
"344",0.503400578289728,0.0177936911928749
"345",0.50504811350335,0.0174663811741241
"346",0.516023984389072,0.0166479975891653
"347",0.505138736216874,0.0159420204919739
"348",0.49172775684533,0.0165721798108902
"349",0.54431097825364,0.0176611716687559
"350",0.466016767637584,0.0161772659767176
"351",0.524067605293052,0.0180213079705996
"352",0.545039898740425,0.0203136944722993
"353",0.498099628109936,0.0163949242969518
"354",0.51661865760124,0.0162333277205954
"355",0.529062026901424,0.0167471110648619
"356",0.514198581357886,0.015456691339785
"357",0.513952973348817,0.0129799342094149
"358",0.498061840758891,0.0178299889230202
"359",0.530626625473164,0.0211364697155117
"360",0.502175786935205,0.0199785915518202
"361",0.518425006785218,0.0144574475613525
"362",0.505692318745329,0.0189329913285867
"363",0.523499715162424,0.0166024269280302
"364",0.510700030978303,0.0199222165933706
"365",0.502544920902385,0.0153291704613384
"366",0.513904925008823,0.015916902799562
"367",0.509263812247467,0.0149972756688382
"368",0.500750595127097,0.0165791628246192
"369",0.520156014392008,0.0138802732141785
"370",0.513729401805242,0.0179278398103678
"371",0.494162949721258,0.014803024604291
"372",0.489450992913817,0.0199844796260787
"373",0.497473634702474,0.0156092048051111
"374",0.492146485831284,0.014608804905708
"375",0.515149231680455,0.0161329166016729
"376",0.534665970730452,0.0167872578847118
"377",0.479258542408311,0.0139698397478596
"378",0.536318225088819,0.0163195309752673
"379",0.505685775974958,0.0159324908880558
"380",0.527266716265874,0.0164098183753428
"381",0.504094068652795,0.0152672100003774
"382",0.52353049363628,0.0293842430499269
"383",0.498370788056,0.0151934540611673
"384",0.518509018784507,0.0179954300764097
"385",0.486855293483472,0.0164925009920985
"386",0.534131049911606,0.0170666710380809
"387",0.499175317651734,0.0156820878741545
"388",0.540292255463276,0.0208896860132083
"389",0.486802577540069,0.015610380028564
"390",0.480977568329726,0.0203892022234369
"391",0.487535696233318,0.0141924944216776
"392",0.503136586684594,0.0178983524463857
"393",0.470484130281333,0.0154845484519767
"394",0.519044262377602,0.0181017135492061
"395",0.518403713718988,0.0146457334506766
"396",0.516221576378238,0.0210402633322968
"397",0.522102395682186,0.0145824906314849
"398",0.512960900282458,0.0173822782854012
"399",0.511316109879398,0.0194563355887166
"400",0.498987882204635,0.0183942138453692
"401",0.538317871480549,0.0212323805105557
"402",0.528583184284991,0.0141362233293031
"403",0.551323904696397,0.0165431661418426
"404",0.492976562792411,0.0165178428621233
"405",0.533469139326178,0.017098791816823
"406",0.540770552445257,0.0161894181601315
"407",0.494583536327939,0.0165411514581066
"408",0.559424049386521,0.035815650868143
"409",0.538814972015859,0.0175290830916369
"410",0.553683579110185,0.0197167449206273
"411",0.4862062018877,0.0163038872980341
"412",0.488061749257039,0.0145847350375768
"413",0.513265762961069,0.0207884895641481
"414",0.507330022105846,0.0194340114786453
"415",0.540505478304746,0.017488532827444
"416",0.481720876785194,0.0158503980866065
"417",0.514644777239205,0.017981613663531
"418",0.492136458441623,0.017223367895624
"419",0.507884348028586,0.0168839106576384
"420",0.51177755796493,0.0143153632140592
"421",0.494539429328313,0.013937194613511
"422",0.526945616578332,0.0168145094281959
"423",0.520936756971191,0.0193547270038357
"424",0.546015400093836,0.0182552921732035
"425",0.531213893881215,0.018961198002101
"426",0.527170485620657,0.0163454287565835
"427",0.473029516022368,0.0154581566506859
"428",0.552678005530369,0.0218435161837536
"429",0.504694129367659,0.0157735035539691
"430",0.528563085866002,0.017277315590999
"431",0.473808725692847,0.0147334590840347
"432",0.503390571837019,0.0181374121760458
"433",0.547063607966952,0.0199907799797393
"434",0.512327687579266,0.0164746133633054
"435",0.517204332797714,0.0167477272461312
"436",0.508380048130667,0.0177953537026351
"437",0.472363249578905,0.0166003118275942
"438",0.514730933323036,0.0163429633316769
"439",0.526410007419608,0.0226843363803086
"440",0.520694167631306,0.0168056755734142
"441",0.497298151762014,0.0173689485935645
"442",0.509965533556414,0.0159965071315421
"443",0.520039139593172,0.0188547345885828
"444",0.536649369130455,0.0175608237275272
"445",0.530035257979498,0.02403618111423
"446",0.535852072776268,0.0140977647463235
"447",0.512095387136787,0.0155719034715948
"448",0.526127852729862,0.0185017182279944
"449",0.496302375606924,0.0174810193245
"450",0.514628487373206,0.0161149196531497
"451",0.501358278584521,0.0150197108065026
"452",0.50414740613803,0.0162429985318828
"453",0.492575817164934,0.0153036672339378
"454",0.514207403388334,0.018558720999075
"455",0.541748887880538,0.0166436720320474
"456",0.52197519584499,0.0165000681134611
"457",0.480444610189323,0.0140058445072368
"458",0.505522339128833,0.0177858222299491
"459",0.535519957215774,0.0152607922548443
"460",0.528346478865692,0.0152418924126565
"461",0.521369037630373,0.0167323266167153
"462",0.52262527261217,0.0160249428712963
"463",0.530383790814213,0.0160425100464338
"464",0.506540060016584,0.0154665326051672
"465",0.468024607908687,0.0138842704252124
"466",0.502758981986718,0.0175587531316556
"467",0.514412507621002,0.0168240029942141
"468",0.535714114397841,0.0218237394669079
"469",0.50052958087006,0.0168978189138291
"470",0.513630427824804,0.018581078644925
"471",0.488102627923814,0.0165852572567114
"472",0.5116637965761,0.0203891832763384
"473",0.51247601193155,0.0170250153689904
"474",0.524919198705828,0.0159618309163537
"475",0.522509098268175,0.0191957173971124
"476",0.522426008310335,0.017036239304132
"477",0.493002659972498,0.0192304258800761
"478",0.533910529639226,0.0182444520721863
"479",0.503505167068439,0.0190145617741101
"480",0.523429483623737,0.0238733210500907
"481",0.490866551772207,0.0182483538625459
"482",0.529266993205889,0.017288028674378
"483",0.525926819574632,0.0187334726149588
"484",0.532581915779952,0.0196762269044142
"485",0.518418128118721,0.0163307658601477
"486",0.522689181594263,0.0211800357283137
"487",0.507019914756766,0.0166651987774765
"488",0.556006944963478,0.0201752848922277
"489",0.496039828022943,0.0158866179813939
"490",0.522354763803336,0.0157362802827194
"491",0.521340041494769,0.0277632325729141
"492",0.502872101418745,0.0198177227015769
"493",0.529948782892389,0.0187309592958409
"494",0.522131127771364,0.019595381462971
"495",0.515704438045347,0.0218378288995034
"496",0.532994525178764,0.0188820499648131
"497",0.542657780216372,0.0218781133901632
"498",0.514129206807609,0.0155829663091548
"499",0.538475890797305,0.017327272630985
"500",0.512803141507169,0.0183085383681245
"501",0.529703325683116,0.0215632105803207
"502",0.522566559869268,0.0165087675868475
"503",0.547585902702208,0.0173505981878849
"504",0.53349434646478,0.0215986664969281
"505",0.532812471862455,0.0220285193023765
"506",0.524094386581288,0.0171771486100295
"507",0.49642029609507,0.0167839647661801
"508",0.536925671323107,0.0180246614768918
"509",0.519293036131011,0.0178811641646729
"510",0.520795707386735,0.0182432534450074
"511",0.509244064782129,0.0156117023488999
"512",0.479619908305968,0.015627681971648
"513",0.535212559343627,0.0202509441248882
"514",0.540531014518293,0.0217821525127938
"515",0.529119591674047,0.0184424917391525
"516",0.532473252793646,0.0210772632578329
"517",0.527589922428245,0.0163182288615839
"518",0.529521686573453,0.0203999895306683
"519",0.508749416669417,0.0195957508037446
"520",0.514504464126494,0.018067192924376
"521",0.513384525086012,0.0154868800163299
"522",0.508104564235783,0.0186598277352002
"523",0.49449699234159,0.0173262431894903
"524",0.52110852334582,0.018925797677087
"525",0.571034663759183,0.0209555590077702
"526",0.538647075859644,0.0154435941405724
"527",0.516598848684403,0.0146296001326515
"528",0.52018954060346,0.0187185471960074
"529",0.508216561931255,0.0182760855539085
"530",0.533379426159645,0.0179184218304142
"531",0.505138988989407,0.017298692217992
"532",0.498303258951169,0.0158477340671056
"533",0.509648176359461,0.0152173069022181
"534",0.500421971033453,0.0143017486557776
"535",0.52553007321381,0.015475004709817
"536",0.5162249778302,0.0179954455383518
"537",0.514819858841441,0.0149689751660106
"538",0.517522095056823,0.0176289907445962
"539",0.513335624633125,0.019566479255615
"540",0.535168262412294,0.0171206226500708
"541",0.531865197693823,0.0161698509892951
"542",0.531147914294635,0.0260083646165498
"543",0.511569172464995,0.0174159423764186
"544",0.528770688323933,0.0183099730267638
"545",0.491152811436923,0.0128824123221255
"546",0.504508404582819,0.0153408194593155
"547",0.531861024471516,0.0192270538473415
"548",0.516955536528304,0.0160445324436931
"549",0.51059979178959,0.0169550969543647
"550",0.494470357591795,0.0166658176106589
"551",0.50504338863991,0.0172271968250596
"552",0.490973963964162,0.0166291027306868
"553",0.490291082131033,0.0177553535602188
"554",0.517703201089466,0.0163392860667751
"555",0.515595323943326,0.0150477984597337
"556",0.493024097461912,0.0164206255687848
"557",0.543902545329928,0.0203659218267744
"558",0.509520993453762,0.0143835751662842
"559",0.527533728064837,0.0247408676473207
"560",0.482287506909447,0.0154136049392796
"561",0.533725870247063,0.0156135729078683
"562",0.511720853813994,0.0158137414060999
"563",0.516659013385684,0.0158130866224379
"564",0.531843491028072,0.0196967238318484
"565",0.479150297819428,0.018054798776608
"566",0.548781728336886,0.0207246757551241
"567",0.550329838272241,0.018001606682253
"568",0.508745534051865,0.0156686060697062
"569",0.487385042344187,0.0173131168320918
"570",0.498640739687712,0.0159444117480223
"571",0.462498423601108,0.017344764411271
"572",0.476308988335878,0.0136832039241673
"573",0.493390241592463,0.0146265565952959
"574",0.500960717617709,0.0151643449879775
"575",0.511461688874015,0.0161081412512791
"576",0.487536443358686,0.0131768870265102
"577",0.49749749808565,0.0159402933958677
"578",0.508302853969749,0.0152600470333824
"579",0.523119021549124,0.0187518720625149
"580",0.507917474981522,0.019840673050871
"581",0.539466562195089,0.0182846837913467
"582",0.520543843562504,0.0172562048800965
"583",0.512997030821154,0.0159457645943105
"584",0.51278051379797,0.0160298816668805
"585",0.506866606029874,0.0163474298629909
"586",0.499916895073848,0.0171205497601151
"587",0.489366683625382,0.0157527534414869
"588",0.50216228295557,0.0161241154985519
"589",0.505294684483371,0.0143809820954174
"590",0.514919722589963,0.0160792989908173
"591",0.528676864596488,0.0177896841909173
"592",0.523858723497127,0.0145724767314842
"593",0.495115521985018,0.0150152835661682
"594",0.531167159187272,0.0161149153385279
"595",0.478656220735032,0.0146941408164801
"596",0.540542921594247,0.0175255347801644
"597",0.505637241787513,0.016972203669891
"598",0.493579842553541,0.016520785177179
"599",0.53077596500448,0.0174214449977979
"600",0.536829073633035,0.0168431812369845
"601",0.50206803637913,0.0176605501391829
"602",0.505064496117656,0.0178334829518574
"603",0.473982627508785,0.0159767509664208
"604",0.500226863382523,0.0177725735460811
"605",0.518182968636682,0.0159081975577016
"606",0.539936071187101,0.0179932480329749
"607",0.510947218538978,0.0161314412532278
"608",0.522728849027182,0.0170750147231182
"609",0.554729446183573,0.0189332092158818
"610",0.488946480257171,0.0150161874060096
"611",0.501598073985984,0.0142180248709244
"612",0.499080714945566,0.0148037296404272
"613",0.507479896209809,0.0155935936585847
"614",0.58060291363116,0.0198934367696565
"615",0.518597086864905,0.019038474510415
"616",0.491525571484876,0.0163724885326549
"617",0.48521868441932,0.0145279998245497
"618",0.502398363318276,0.0256687902204461
"619",0.512681305607136,0.0183827638385844
"620",0.503025288364789,0.0150399693285231
"621",0.519581928824618,0.0179062994549706
"622",0.492260983741939,0.0143680147885863
"623",0.496320775372393,0.0191727367818898
"624",0.502618374834842,0.0228201276070716
"625",0.518459710803561,0.0157382241715028
"626",0.525463113360314,0.023289613285989
"627",0.513813572206054,0.0172332809096328
"628",0.498035161567784,0.0150076666126184
"629",0.483007269260568,0.0184949521997508
"630",0.532196712065504,0.0235166506557097
"631",0.541663095766664,0.029071057651218
"632",0.506543096467466,0.0148631036698604
"633",0.516824120410633,0.0165388611442167
"634",0.48484463264227,0.0175773856882459
"635",0.505722252737784,0.0178678609525488
"636",0.508793867965394,0.0157820386297403
"637",0.508492673984411,0.0164037129899464
"638",0.510584875464749,0.0185229660623843
"639",0.528013331366451,0.0192299287523686
"640",0.483596389483702,0.015117802010125
"641",0.492169368413867,0.0159333829466403
"642",0.520927459705189,0.0180404960330394
"643",0.562886424237315,0.0206141910655991
"644",0.516045197371781,0.0228210065866318
"645",0.486612364359525,0.0157722292586951
"646",0.52117983847622,0.0189813562021647
"647",0.523743942069402,0.0188984275407854
"648",0.541901024998956,0.0183951293124981
"649",0.499126177629512,0.0164283537039523
"650",0.51386423691813,0.0174379703007004
"651",0.48278188734177,0.0147147190750413
"652",0.519179254579583,0.0160707322680714
"653",0.535959407882597,0.0262011007958237
"654",0.503392822217707,0.0207860845420544
"655",0.495176741341973,0.0187700670706377
"656",0.526655904774813,0.0166425960260253
"657",0.531526320698815,0.0187942454788452
"658",0.501145908392106,0.0197330026306574
"659",0.538953616840286,0.0177427153653986
"660",0.506064246847092,0.0130543868515886
"661",0.517305090786461,0.0158873292653586
"662",0.511782815571166,0.0177049652390698
"663",0.533323819754378,0.0168761918236729
"664",0.497966738814076,0.0178389606798057
"665",0.48996611560996,0.0156856154888094
"666",0.516281529544653,0.0169530326229769
"667",0.497197198020842,0.0170036579021869
"668",0.513929975310652,0.0153707912094326
"669",0.515013027657016,0.0157569203690591
"670",0.514201994212321,0.0182874087068618
"671",0.506064867141702,0.0166753719738298
"672",0.504122826316989,0.0185536038977084
"673",0.535876394536999,0.0150532719129686
"674",0.492635644903244,0.0176740902231341
"675",0.484908585771971,0.0163525435225073
"676",0.511853032335448,0.0174546480433468
"677",0.462842262434298,0.0160313799938288
"678",0.483194878212296,0.0150663883750033
"679",0.491552223418153,0.0153242484079279
"680",0.510542601079798,0.0151101977680712
"681",0.522481157073994,0.0189755133704855
"682",0.489695850300334,0.0163497340001127
"683",0.51334714142992,0.0174803988536398
"684",0.526134715601827,0.0161455596570809
"685",0.525120192630296,0.0162851073393514
"686",0.513770051374383,0.0163671334924282
"687",0.530323599374811,0.0163210407938968
"688",0.50810755596153,0.0157226409970864
"689",0.47349789262252,0.0148303983517125
"690",0.501093775919778,0.0162214372378935
"691",0.500012159164203,0.0150978492537424
"692",0.497581096553203,0.0173535498376433
"693",0.496288237195117,0.0153065005127011
"694",0.533989438171861,0.0169167598564683
"695",0.51057073451703,0.017095066011877
"696",0.546988336822238,0.0187788393379508
"697",0.491078568836543,0.0164307403714649
"698",0.501049631078606,0.0161341281224898
"699",0.540476168520129,0.0162178245485051
"700",0.489149509183599,0.0149865857033306
"701",0.511779633017393,0.0153463262488235
"702",0.508945955598768,0.0162423616128292
